Time (s),X (g),Y (g),Z (g)
0.002472401,-0.004626326,0.002105799,-0.005087197
1.001250744,-0.0009834021,0.00197044,0.004335046
2.002501011,-0.0005946979,0.003204346,-0.001381278
3.001278877,-0.0007677078,-0.003533632,-0.004677236
4.002529621,-0.002173528,-0.001780681,0.0009943843
5.001307487,0.004425652,-0.006656572,-0.008675873
6.002558231,-0.00377319,0.009068271,0.00329721
7.001336575,-0.007857606,-0.04025262,-0.007650852
8.002587318,-0.01414555,0.02608017,-0.003243566
9.001365662,-0.01308749,0.006358542,-0.01485318
10.002616882,-0.003589854,0.01370666,-0.003734469
11.001395702,0.007555902,0.02637155,0.01614761
12.002646446,0.0394559,0.006385315,-9.441376E-05
13.001425743,0.02335969,-0.008345447,-0.001079977
14.002676010,0.02873269,-0.007588543,0.004300833
15.001454830,0.0209824,-0.008668296,-0.004576087
16.000234127,0.01378483,-0.009354381,-0.0002694726
17.001485348,0.008483708,-0.01141036,0.00159359
18.000263691,0.001534872,-0.00884353,0.003764749
19.001514912,0.003173731,-0.00303046,-0.006290019
20.000294209,0.007793702,-0.04866523,0.009584188
21.001546383,0.05303306,0.005866058,0.02302802
22.000325680,0.0361682,-0.01659163,-0.001244068
23.001576900,0.03213224,-0.01239323,-0.006303847
24.000356674,0.02444319,-0.009395987,0.005633235
25.001608372,0.009708732,-0.003498325,0.0009236336
26.000387669,0.001206495,-0.01388028,0.003164411
27.001640320,0.01371082,-0.04015008,0.08511209
28.000420094,0.0005692318,-0.03853884,-0.004354656
29.001672268,0.001233228,0.004753005,-0.004361987
30.000452042,0.02648304,0.01792268,0.0090487
31.001704216,0.03234214,-0.02096516,-0.001704454
32.000483990,0.02304053,-0.01915467,-0.01984644
33.001736641,0.03354771,0.004341432,0.008645773
34.000516415,0.01524662,-0.01380069,0.001410425
35.001769066,0.002435505,-0.007102095,0.006228805
36.000548840,0.001930572,-0.01292863,-0.00919199
37.001801491,-0.0009739399,-0.009168636,-0.0006630421
38.000582218,0.005973607,-0.008689836,-0.001187563
39.001834869,0.008270346,0.00124193,-0.003226638
40.000615120,0.02766071,0.004603146,0.002965152
41.001867771,0.03187976,-0.007129841,-0.004520655
42.000648499,0.02882247,-0.003363118,-0.003073335
43.001901627,0.02171638,-0.01023185,0.002350271
44.000682354,0.009550907,-0.0154741,0.001267195
45.001935482,0.009790495,-0.02238024,0.001640618
46.000716209,0.0008241981,-0.002551831,0.003308475
47.001969337,0.002243705,0.007673301,0.00959003
48.000750542,-0.009737678,-0.05247574,-0.01334828
49.002003670,0.04698046,0.0005613826,0.00847441
50.000785828,0.03090752,-0.001600161,0.01559556
51.002038479,0.02731141,-0.01248062,0.007815063
52.000819683,0.02375798,-0.02890014,0.008166075
53.002072811,0.01090579,-0.02613994,-0.003237307
54.000854015,0.003023103,-0.007885374,0.003321826
55.002107143,0.003639117,-0.006060597,0.00507766
56.000888824,0.001022048,-0.003046293,-0.0003030896
57.002141953,0.002393462,-0.004241433,-0.003672898
58.000923157,0.02316297,0.003718738,0.005805373
59.002177238,0.03175325,-0.007450391,-0.002087176
60.000958443,0.02621537,-0.007322058,0.00427103
60.999739647,0.02710724,-0.0127177,-0.0003759265
62.000993252,0.01576459,-0.007427176,-0.01896638
62.999775410,0.04128366,-0.02014846,0.1160519
64.001029491,0.0223543,-0.0278149,-0.1508757
64.999810696,0.01522071,-0.007971801,-0.005365074
66.001064301,0.004017994,-0.01091465,-0.005980194
66.999846458,0.01601741,-0.01405154,0.007141352
68.001100063,0.0316884,0.005849045,0.000503242
68.999882221,0.03184883,-0.006711531,0.001227379
70.001136303,0.03265009,-0.01602321,0.006274462
70.999917984,0.01719223,-0.009744473,0.00652492
72.001172066,0.005710892,-0.01275305,-0.003086269
72.999953747,0.004312634,-0.00821007,-0.005897045
74.001207829,0.004009113,-0.003058396,0.0001575947
74.999989510,-0.003582485,-0.007046804,-0.0007564425
76.001244068,0.01278485,-0.02350422,0.008354962
77.000026226,0.02348075,0.003240313,0.0005559325
78.001280308,0.03267223,-0.001066482,-0.002844274
79.000062943,0.03795204,-0.01305503,-0.003656447
80.001317501,0.02331547,-0.01589253,0.01134402
81.000099182,0.01508252,-0.01465603,0.003311932
82.001353741,0.009859629,-0.01133104,0.002466798
83.000136375,0.00175862,-0.005739359,0.006194949
84.001390934,0.001223229,-0.005077761,-0.001575708
85.000173569,0.0002280995,-0.02461768,-0.005867422
86.001428604,0.02686333,0.01063231,0.01549888
87.000211239,0.03367051,-0.006379578,0.004670322
88.001465797,0.02651806,-0.01074272,0.007843137
89.000248432,0.03052435,-0.009284187,0.00651592
90.001502991,0.008801997,0.0560701,0.03190303
91.000285625,0.008611947,-0.008202033,-0.000962317
92.001541138,0.001911566,-0.01084934,0.0006695986
93.000323772,0.001706652,-0.001231331,0.0002381802
94.001578808,-0.001828842,-0.004199088,-0.001788318
95.000361443,0.0239072,0.009008817,0.002174854
96.001616478,0.0367349,-0.003091555,-0.003006756
97.000399113,0.03432426,-0.006524697,0.0007361174
98.001654625,0.02673913,-0.01224357,4.518032E-05
99.000437737,0.01495139,-0.01463525,0.006830692
100.001692772,0.005717516,-0.01168223,0.0006763339
101.000476360,0.003780164,-0.008306239,-0.001470327
101.999259472,-0.0003801584,-0.0007929727,-1.913309E-05
103.000514507,0.003730863,-0.00209482,-0.00258714
103.999298573,0.01924251,-0.01244497,0.0006397367
105.000554085,0.03094312,0.003095515,0.007136226
105.999337196,0.02525645,-0.009076104,0.01416731
107.000593185,0.03227642,-0.01620313,-0.002062619
107.999376297,0.02364574,-0.01512709,0.004283071
109.000631332,0.006058745,-0.01598228,0.0004765987
109.999414921,0.004629314,-0.006191645,-0.009695411
111.000670910,0.003685646,-0.003215611,0.001172304
111.999454021,0.001059882,0.002519043,0.002147138
113.000710011,0.01328744,-0.01157761,0.005859733
113.999493122,0.03256878,-0.003470995,0.001936257
115.000749111,0.02932215,-0.01944791,0.003402948
115.999533176,0.03627849,-0.01282492,0.01002675
117.000788689,0.01259421,-0.01610137,-0.0002396703
117.999572754,0.0080752,-0.01326467,0.004137695
119.000828743,0.004875556,-0.007604776,-0.006628454
119.999612808,0.002830558,-0.00526106,0.003263116
121.000869274,0.00544408,-0.002263658,0.004135728
121.999653339,0.005218312,-0.003780432,-0.0002685785
123.000908852,0.02731497,0.005629685,-0.001896083
123.999693394,0.03327442,-0.002577186,0.01044083
125.000949383,0.0292151,-0.01587192,0.01050591
125.999733448,0.02252304,-0.01005319,0.004571795
127.000989914,0.005245849,0.0445713,-0.0142051
127.999773979,0.00647556,-0.01082363,-0.003451824
129.001030445,0.001499377,-0.004632344,0.001678526
129.999814510,0.002775162,-0.002225116,0.000132978
131.001070976,-0.003087945,-0.005410444,0.001947343
131.999855518,0.02655522,0.007059619,0.003424942
133.001111984,0.03015178,0.002172815,-0.006378412
133.999896049,0.03387348,-0.01347418,0.005317152
135.001152515,0.02926057,-0.01549953,0.006026268
135.999937057,0.007527694,-0.009506581,-0.007439315
137.001194477,0.006243847,-0.01005866,-0.00271666
137.999979019,0.006186455,-0.004122283,-1.037121E-05
139.001235485,0.002015837,-0.005581483,0.004116118
140.000020504,0.002140842,-0.00242861,0.001702905
141.001277447,0.01535849,-0.002994642,-0.001080513
142.000061989,0.02410109,0.001808617,0.004715562
142.998846531,0.03316745,-0.003488012,-0.003986299
144.000103951,0.03306987,-0.004412385,0.007618189
144.998888493,0.01788953,-0.01530099,0.006140709
146.000145912,0.007690616,-0.01296448,0.0004588962
146.998930454,0.002852298,-0.008611949,0.002645135
148.000187397,0.003262587,-0.007658459,0.001521587
148.998972416,-0.001356587,0.0001572184,0.002074242
150.000229359,0.009902269,-0.008433089,-0.002695978
150.999014854,0.02737498,0.004962999,0.008272231
152.000271797,0.03328403,-0.01135469,-0.005556941
152.999056339,0.03250219,-0.02279701,0.006984293
154.000314236,0.02962433,-0.01569422,0.002526104
154.999099255,0.008640729,-0.02083871,-0.0008391738
156.000357151,0.004688479,-0.00893412,0.0009231567
156.999142170,0.006237879,-0.004690457,-0.0001698732
158.000399590,0.006341495,-0.00250715,-0.001170278
