Time (s),X (g),Y (g),Z (g)
0.000000000,0.002343081,-0.0007747561,-0.001855433
1.001162052,0.005280502,-0.002595719,0.004764378
1.999851227,0.0005192086,-0.003103048,8.755922E-05
3.001012802,0.001523569,0.0004605316,-0.0018031
3.999702930,0.007512622,-0.00456205,0.001888633
5.000864983,-0.002926037,-0.004304152,-0.00197506
5.999554634,0.01087826,-0.002435353,0.006136239
7.000717163,0.01345149,0.01224121,-0.007687569
7.999407291,0.01643082,0.01596081,-0.001698792
9.000569820,0.01483058,0.005450379,-0.001946449
9.999259949,0.01892795,-0.006873991,0.004030764
11.000422478,0.01798318,-0.004414979,0.01229453
11.999113083,0.01493147,0.007315345,-0.002255857
13.000276089,0.007288329,-0.009854421,-0.002971947
13.998966694,0.01359801,0.01293873,0.01235372
15.000130177,0.010777,-0.02044816,0.009053171
15.998821259,0.005964503,0.01788542,-0.003635228
16.999985218,0.003615342,0.00529125,-0.01189882
17.998676300,0.005555458,0.002320752,-0.006366491
18.999840260,0.01317839,0.001710411,0.0009359717
20.001004219,0.01514462,0.004645579,-0.0003349185
20.999696255,0.01632093,-0.0002621822,0.002426505
22.000860691,0.02165413,-0.001393892,0.002442181
22.999553204,0.01154862,0.00103255,-0.0003452897
24.000718117,0.01962373,-0.007676233,0.0009179115
24.999410629,0.01671515,-0.0007163957,-0.005173028
26.000575066,0.0151993,-0.003650341,0.001922727
26.999268532,0.0102434,-0.002620861,0.002924085
28.000433445,0.0151343,-0.002191644,-0.004734337
28.999126911,0.01501445,0.001487117,-0.006625295
30.000292301,0.008233942,0.002192635,0.004474103
30.998985291,0.003100693,0.0002237484,0.001399457
32.000150681,0.005395971,-0.0019143,0.003060102
32.998844624,0.001307994,-0.0005349852,0.002041101
34.000010490,-0.0008073598,0.001003973,0.009382129
34.998704433,0.01133491,0.004938144,0.0006604791
35.999870300,0.01176564,-0.002428111,-0.005487323
36.998564243,0.01118829,0.003614586,0.0004706979
37.999730587,0.01386724,-0.0001788326,0.003288031
38.998424530,0.01303774,0.001705471,-0.004298985
39.999591351,0.01560077,-0.004526988,-0.0001878142
41.000757694,0.01631864,-0.006166682,0.003090918
41.999452591,0.01449731,-0.005276654,-0.005503118
43.000619888,0.01087578,-0.002493981,-0.002529323
43.999314308,0.01608056,-0.003842272,0.008377492
45.000481606,0.01039331,-0.009533279,-0.00410521
45.999176979,0.01126389,-0.0002360083,-0.002488375
47.000344753,0.01003288,0.0001044981,-0.005057216
47.999040127,0.007371642,-0.00440909,0.0002381802
49.000207901,0.004552685,-0.002535816,0.001047194
49.998903751,0.003123909,-0.0006045811,0.003384173
51.000072479,0.001701966,0.002533909,-0.008553922
51.998768330,0.009694949,0.0004134476,-0.0006397367
52.999937057,0.0171841,0.002198774,0.004435241
53.998634338,0.01181067,-0.002391364,-0.008857012
54.999802589,0.01512866,-0.001224302,0.003620744
55.998499870,0.01139114,0.001176387,-0.006282866
56.999669075,0.01872817,0.001562871,-0.005329907
57.998367310,0.01569866,1.119822E-05,-0.00774771
58.999536514,0.01427195,-0.004265793,-0.005404234
59.998234272,0.01644822,-0.001500107,0.0003457069
60.999404430,0.02165586,0.002066664,0.00518775
62.000574112,0.01101904,-0.005514681,-0.001587629
62.999272823,0.01771611,-0.003975887,0.005549073
64.000442505,0.01060228,-0.0179536,-0.0024333
64.999141216,0.006611511,-0.004705891,-0.001150727
66.000311852,0.005614355,-0.001103938,-0.0003312826
66.999010563,-0.001008019,-0.001016397,0.001497328
68.000180721,0.001030415,-0.003445752,-0.01008183
68.998879433,0.008058246,0.003890786,0.005099177
70.000050545,0.00619249,0.004746325,0.006384254
70.998750210,0.01009175,-0.002381347,-0.001728415
71.999920845,0.01832207,0.0004430637,0.004548907
72.998620033,0.01790341,-0.003133986,0.004036129
73.999791622,0.01058862,0.000582438,0.001246989
74.998490810,0.02008617,-0.002381004,0.003054738
75.999662399,0.01843723,-0.000217475,0.007388115
76.998362064,0.008207969,-9.931624E-06,-0.004044712
77.999534130,0.0164416,-0.007299498,0.001001954
78.998234272,0.01244181,-0.006161243,0.001521647
79.999405861,0.01440265,-0.002392113,-0.009424269
80.998106480,0.01182392,0.0087799,0.0003648996
81.999279022,0.01221529,-0.004567906,-0.0002443194
82.997979641,0.001827709,-0.00507902,-0.00188446
83.999152184,0.005972121,-0.0005746931,-0.0005341768
85.000325680,0.00733418,-0.001699723,-0.0001604557
85.999026775,0.008899707,0.002314683,0.0009932518
87.000199795,0.01138173,0.002814826,0.005175412
87.998901367,0.01085757,-0.003821231,-0.008553803
89.000075340,0.01868863,-0.001841903,-0.001769543
89.998776913,0.01923209,-0.001810029,0.005937874
90.999950886,0.02090179,0.001683038,-0.0006286502
91.998653412,0.01925127,-0.006133668,0.004006386
92.999828339,0.01308808,-0.007700615,-0.001710653
93.998530865,0.0174645,0.003086001,-0.002944946
94.999705315,0.0180477,-0.00116675,0.005079627
95.998407841,0.02089651,-0.004603948,0.006414056
96.999583244,0.01363984,-0.003219102,-0.003061473
97.998286247,0.01881514,-0.0008849986,-0.002145886
98.999461174,0.00938531,-0.01267181,0.001204193
99.998165131,0.006114468,-0.00650432,0.005856812
100.999340057,0.003900833,-0.001039237,0.001021862
101.998043537,0.001123212,-0.0004462227,0.001440048
102.999219418,-0.001100913,-0.003031198,0.01623881
103.997923374,0.01153338,0.002971757,0.005176604
104.999099255,0.01233974,-0.002467766,-0.001865685
105.997803211,0.0103205,0.002537843,-0.002089322
106.998979092,0.0164758,0.00143449,0.005061805
107.997683048,0.01232426,-0.001001783,-0.004027009
108.998859406,0.0180558,0.003567016,0.006524086
