Time (s),X (g),Y (g),Z (g)
0.000000000,-0.001533246,0.005528234,-0.001180589
0.998791218,0.002956308,-0.001530863,-0.005160153
2.000055313,-0.01781357,-0.02632941,-0.01605934
2.998847961,0.007770864,0.003370471,0.0006777048
4.000112534,0.01637035,-0.009780288,-0.004423261
4.998905182,0.01583191,-0.00552652,-0.00438118
6.000170231,0.01354235,0.005175289,0.01013893
6.998963356,0.005113993,0.005849123,0.002049446
8.000229359,0.02166197,-0.008296531,-0.0002428889
8.999023437,0.002159901,-0.01721624,-0.001860082
10.000289440,-0.001907816,-0.002773702,-0.011994
10.999083042,0.003744798,0.00288333,0.001509547
12.000350475,-0.04071554,-0.003644168,0.009303689
12.999145031,0.02459892,0.02259797,0.009017646
14.000411510,0.02855534,-0.00396185,-0.009689331
14.999207020,0.02032349,0.001206234,0.005718708
16.000474930,0.01945694,-0.002338205,-0.001996696
16.999270439,0.01073396,-0.003346246,0.00135541
17.998067379,0.01605296,-0.004964873,0.001270056
18.999336720,0.01154198,0.01664992,-0.00642395
19.998133659,0.00212303,-0.002901141,0.002361774
20.999403000,-0.00156546,0.00812066,0.003585696
21.998200417,0.01027241,0.01255736,0.001294196
22.999469280,0.01481877,0.005954828,0.0006529689
23.998266697,0.01143094,0.003164839,0.01062691
24.999535084,0.01408377,-0.01256704,-0.005954683
25.998332500,0.005857104,0.002318829,-0.0008390546
26.999601364,0.02576223,-0.001177669,0.0008835196
27.998396873,0.06117073,0.01450596,-0.01192439
28.999665737,0.008525346,-0.004314695,0.001836777
29.998461723,0.002002196,-0.004247922,0.002868235
30.999730110,0.004924193,-0.001623489,-0.002330482
31.998525620,0.01051069,0.01077035,0.0161202
32.999793530,0.02086404,0.01036768,-0.001165867
33.998588562,0.01375585,-0.003056306,-0.003819704
34.999856472,0.004851544,-0.003249578,0.0009756088
35.998651505,0.0189246,0.0099345,0.0006669164
36.999918938,0.01119132,-0.001394786,0.0004375577
37.998714924,0.04264287,-0.0005245097,-0.01888502
38.999982834,0.004422236,0.004075009,0.003903508
39.998777866,0.004025292,-0.003155123,0.005705714
41.000045776,-0.02587165,-0.04723621,-0.02269441
41.998841763,0.01377332,-0.01530959,-0.004048586
43.000110626,0.01697642,-0.0004462637,0.01053113
43.998905659,0.01500374,-0.003716879,-0.00436461
45.000173569,0.01226037,-0.00211237,0.007591903
45.998969555,0.0197631,-0.005537052,-0.003048241
46.997765541,0.01088953,-0.002469894,0.006585181
47.999033451,0.01478114,0.004759777,0.004719675
48.997828484,0.002047163,-0.002084143,-0.0005491376
49.999096394,0.007109519,0.001508225,0.001443148
50.997891903,-0.02113353,-0.03540498,-0.01727194
51.999159813,0.008460823,0.0008486807,0.003420234
52.997954845,0.01280859,-0.01244963,-0.00404948
53.999222755,0.009978171,0.002728015,0.004835904
54.998018265,0.0148288,0.001469627,-0.00860256
55.999286175,0.01419983,2.397969E-05,0.00377214
56.998082161,0.006672187,-0.006395936,-0.01162028
57.999350071,0.00919755,0.00158029,-0.01485682
58.998145103,0.00521213,0.001243096,-0.0009322166
59.999413013,0.004213743,0.003122691,-0.005632579
60.998208523,-0.08018489,-0.124149,-0.07503515
61.999476433,0.01166239,-0.006483499,0.006638765
62.998271465,0.01550802,-0.002501149,-0.0004897714
63.999538898,0.01632287,-0.0003594458,0.002878189
64.998333454,0.02314256,0.006907672,0.007264018
65.999599934,0.01866674,-0.005757384,0.001300991
66.998394012,0.009950916,0.01106384,0.01312757
67.999659538,-0.01286149,-0.01938128,-0.01128989
68.998453617,0.001685739,-0.0009720214,3.910065E-05
69.999719620,-0.003994396,0.0007137693,0.002993882
70.998512268,-0.009677951,-0.004714802,-0.01373833
71.999777317,0.01193818,-0.01357364,-0.004946947
72.998570442,0.03000314,0.004492894,-0.0008832216
73.999835014,0.0113229,-0.000376191,0.007682025
74.998627663,0.0121121,-0.001952805,-0.00193125
75.999892235,0.01373187,-0.0009226725,0.003317773
76.998684406,0.01621697,0.01385618,0.01214957
77.997477055,0.00473932,0.003396168,-0.003313363
78.998741627,0.0005241875,-0.004865684,-0.005791426
79.997534275,0.0001860484,-0.003144767,0.0004788637
80.998798847,0.01161356,0.001911841,-0.002261758
81.997590542,0.009746626,0.008284532,0.002151191
82.998855114,0.01707353,-0.001630068,0.0009253621
83.997647285,0.01625959,-0.004322499,0.0008459091
84.998911858,0.01736611,0.0004164465,0.002344966
85.997703552,0.01308394,-0.002480086,0.003725171
86.998968124,0.0205891,-0.00270728,-0.005919278
87.997760296,0.005101607,0.004064243,-0.002370119
88.999024868,0.006526696,-5.878136E-05,-0.002419472
89.997816563,-0.0001562815,0.001298781,0.0005393028
90.999080658,0.009079839,-0.0002347343,0.00532198
91.997872353,0.01410138,-0.001318067,0.005241811
92.999136448,0.0138763,-0.006117057,-0.001559019
93.997928143,0.01683684,-0.01270019,-0.009839714
94.999192238,0.01619988,-0.006404277,-0.005907416
95.997984886,0.02011043,0.009748466,0.004872322
96.999248505,-0.009471295,-0.02698163,-0.00437367
97.998040676,0.002307238,0.003006458,0.002928376
98.999305248,0.002366366,0.0006351881,-0.0009046197
99.998096943,-0.08948971,-0.1050367,-0.05646062
100.999361038,0.01130482,-0.012839,-0.003999472
101.998152733,0.01328854,-0.00207755,-0.007636368
102.999416828,0.01887873,-0.01057365,0.003612161
103.998208046,0.01673944,-0.008942612,0.002689064
104.999471188,0.01529434,-0.01455049,-0.006501436
105.998262405,0.005525175,-0.0009877495,0.001907408
106.999526024,0.009176379,0.01611913,0.01031208
107.998316288,0.002616702,0.001788504,-0.0003997087
108.997107029,0.007745162,0.006671861,0.001135886
109.998368740,-0.01853896,-0.003258403,0.005464733
110.997159481,0.00966964,0.007465694,0.007417142
111.998421192,0.006757735,-0.01494507,-0.009761214
112.997211456,0.01803939,-0.01455185,-0.006497622
113.998473167,0.02335483,-0.007356867,-0.004972339
114.997262955,0.0221083,0.009471022,0.002512634
115.998525143,0.02014515,-0.003379133,-0.003990233
116.997314453,0.005300269,-0.003046837,-0.003910899
117.998576164,0.00245299,-0.005872425,-0.004390836
118.997365952,0.002692308,0.0002238043,0.001007617
119.998628139,0.006911905,0.002584442,-0.007963896
120.997417927,0.01022657,-0.002090096,-0.00379926
121.998680115,0.01287841,-0.005301259,-9.077787E-05
122.997469902,0.02342208,0.004772689,0.0005056262
123.998731613,0.01119654,-0.00759358,-0.001134574
124.997520924,0.0168125,0.00215688,-0.0009871721
125.998783112,0.009209787,-0.006662749,-0.002593398
126.997572899,0.01030305,-0.006636791,-0.006897807
127.998834610,0.001978986,-0.0005071312,0.0004657507
128.997624874,0.002836185,0.000883162,3.838539E-05
129.998886585,0.00784986,0.006951582,0.0159831
130.997675896,0.01435085,0.009240199,-0.002650976
131.998937607,0.01181025,0.00339428,-0.004209757
132.997727871,0.01322558,0.006403688,0.005360603
133.998989582,0.01473122,0.00057403,0.005215168
134.997779369,0.003826539,-0.01024649,-0.004516661
135.999042034,0.02990867,0.01445818,-0.005613506
136.997831821,0.006428327,0.01654586,0.00840807
137.999095440,0.004463732,0.0007743537,-0.005704641
138.997885704,-1.865812E-05,0.001342107,-0.0008755326
139.999148369,0.01577593,0.01657106,0.01328385
140.997939110,0.02216058,-0.001098122,0.00332135
141.996729374,0.01351769,0.005710743,-0.0003358126
142.997992992,0.00755452,0.001377612,0.009144783
143.996782780,0.01251345,-0.001621336,0.002842784
144.998045444,0.009946033,-0.01416729,-0.01365095
145.996835232,0.004493474,-0.03144237,-0.01690376
146.998096943,0.008679872,-0.002262238,-0.001955807
147.996886253,0.001587339,-0.001458649,0.002430201
148.998148441,-0.02498201,-0.01202133,0.002380431
149.996937752,0.02348186,0.01311613,0.007488966
150.998198986,0.01327677,0.008005582,0.005020201
151.996988297,0.009475466,-0.005859781,0.002819598
152.998249531,0.01727571,0.005031984,0.005829573
153.997038364,0.02719381,-0.00956912,-0.005508542
154.998300552,0.006385747,-0.01161182,-0.01263857
155.997089863,0.00274843,0.01424974,0.02222967
156.998351097,0.003861303,-0.0006697886,0.004294097
157.997140408,0.003179606,-0.001648903,-0.0004681349
158.998402119,-0.005965092,-0.03898566,-0.007776916
159.997191906,0.01611778,0.005864099,0.004456937
160.998455524,0.01812248,-0.00880019,-0.006862879
161.997245789,0.01128997,-0.003870334,0.0004039407
162.998508930,0.0149387,0.007877897,0.002515733
163.997299671,0.01996869,0.001337808,-0.0009974241
164.998562336,0.007718747,-0.008679174,0.0007501245
165.997353554,0.004645511,0.004042748,-0.01144832
166.998616219,0.007173058,0.005740624,0.01201987
167.997407436,0.0002007931,0.001123272,0.0005233884
168.998670101,0.02189574,0.01049176,0.0001965761
169.997461319,0.003425515,-0.005974945,-0.002444267
170.998724461,0.01894611,-0.001480948,-0.006757379
171.997515678,0.01962717,0.01291782,-0.002675653
172.998778820,0.01361443,0.005638752,0.001014531
173.997570038,0.03226767,0.01813748,0.01166356
174.998834610,0.03095463,-0.002684698,-0.0121789
175.997628212,-0.008876722,-0.008434515,-0.008735359
176.996421337,-0.0009360611,0.0005795844,-0.003297269
177.997688770,-0.0002409481,-0.007358953,-0.00534898
178.996483326,0.004178384,-0.006168965,-0.004800141
179.997750282,0.01757414,-0.00975313,-0.004964411
180.996545792,0.009581588,0.001387969,0.001014948
181.997813702,0.01915011,-0.001709636,-0.009618521
182.996608734,0.02317638,-0.006096542,0.0002995729
183.997875214,0.02390243,0.004450418,-0.002381563
184.996669769,0.03859288,0.02598771,0.01654887
185.997937202,0.005330222,-0.003528126,0.002802789
186.996731281,-4.457869E-05,-0.00256351,0.000497818
187.997997761,0.001349902,0.001109149,-0.0008464456
188.996791840,0.003146911,-0.001656167,-0.00233072
189.998058319,0.002938792,-0.0005511828,0.002477109
190.996851921,-0.0008331966,0.003884055,-0.003616095
191.998117924,0.001016621,-0.001330663,0.001052737
192.996911526,0.0004273877,0.0006241798,0.005873442
193.998177052,-0.002599945,0.0001315586,-0.0008056164
194.996971130,0.001229834,0.003569912,-0.0002781749
195.998237133,0.001230562,-0.001192179,0.002018869
