Time (s),X (g),Y (g),Z (g)
0.002472401,-0.003037363,0.001618498,-0.005861521
1.001222134,-0.001225381,-0.003735373,-0.003110409
2.002443790,0.01388324,0.02299622,0.02361763
3.001194000,0.01465234,-0.0002195947,-0.00570178
4.002415657,0.01743277,-0.006174063,0.0006917715
5.001165867,0.01957865,-0.005538811,-0.005797267
6.002387524,0.01487137,-0.01084244,-0.01012897
7.001137733,0.01833298,-0.03743745,0.006422162
8.002359390,0.02002125,0.001221665,0.002073944
9.001109600,0.009456653,-0.005862057,0.001281679
10.002331257,0.005922623,-0.006736244,-0.006454587
11.001081944,0.005323002,-0.004597541,0.0002259612
12.002304077,-0.01071422,0.01874465,-0.006353378
13.001053810,-0.02546294,-0.01908006,-0.01421213
14.002276421,0.03377825,-0.03179651,-0.0001644492
15.001026154,0.01455774,-0.05461991,0.00263834
16.002248764,0.01311627,-0.01043848,0.004153073
17.000998974,-8.051563E-05,-0.007662758,-0.002084017
18.002221584,0.004278881,-0.003058599,-0.0001823306
19.000971317,0.003142982,-0.002102628,0.004580855
20.002193928,-0.01438576,-0.01813675,-0.02874702
21.000943661,0.0007602796,-0.09222583,-0.008018613
22.002166271,0.01407347,-0.02669286,-0.01372856
23.000916481,0.01836678,-0.01655406,0.0007680655
24.002138138,0.01125799,-0.01246865,0.001619935
25.000888824,0.005795462,-0.00693365,-0.0007286668
26.002110481,-0.003887567,-0.004532006,0.005048454
27.000860691,0.01204905,0.02802277,-0.04626554
28.002082348,0.002075341,-0.02787952,0.007187068
29.000832558,0.02602218,-0.01763657,-0.005212963
30.002055168,0.02002896,-0.01100379,-0.00183934
31.000804901,0.009545429,-0.01404436,0.0007120371
32.002027035,0.007936782,-0.01033827,-0.00316
33.000776768,0.005264534,-0.008352121,-0.003647685
34.001998901,0.03185215,0.03582062,-0.06690788
35.000748634,-0.01874283,-0.02812355,0.00108242
36.001970291,0.01297,-0.07075545,0.00317347
37.000720501,0.007646408,-0.02645329,-0.001394272
38.001942158,0.008357549,-0.01352613,-0.001569033
39.000692368,0.005660736,-0.008394217,-0.0006871223
40.001914024,0.0101235,-0.003058383,-0.0002080798
41.000663280,0.005863512,-0.007011518,0.006855369
42.001885414,0.003767403,0.02724035,-0.01376879
43.000635147,-0.006233897,-0.03939821,0.001735032
44.001856327,0.02503289,-0.02653456,-0.01015896
45.000606537,0.01563251,-0.02026379,-0.003926396
46.001827717,0.007856457,-0.01051288,-0.00685358
47.000576973,0.00557869,-0.01209642,0.0001629591
48.001798630,0.0005057417,-0.003621373,0.004114449
49.000547886,0.0114161,0.01738885,-0.03565824
50.001769543,-0.03215283,0.003091574,0.02468336
51.000518799,0.0232347,-0.04923432,-0.004078865
52.001739979,0.01457259,-0.03352285,-0.003007412
53.000489235,0.009888909,-0.01336293,0.0003354549
54.001710415,0.006773848,-0.006076383,0.003177464
55.000458717,0.002198356,-0.003559047,0.005550206
56.001680374,0.004604451,0.00290278,-0.00488013
57.000428677,0.01698379,0.03188535,0.005353808
58.001649857,-0.005136613,-0.0506211,0.03207242
59.000398636,0.02194443,-0.02269077,-0.006250918
60.001619339,0.01446032,-0.01162331,6.15716E-05
61.000367641,0.01355866,-0.01003162,-0.002101779
62.001588821,0.004587921,-0.004512606,-0.004459977
63.000337601,0.006283511,-0.002686321,-0.004013956
64.001558304,0.01154043,0.02969582,-0.01917559
65.000306606,-0.003898002,-0.0237137,-0.01611316
66.001527309,0.02846734,-0.04994068,-0.006024599
67.000276089,0.01994672,-0.03285643,0.002703547
68.001495838,0.01807562,-0.01482056,-0.004998028
69.000244617,0.009176968,-0.007133308,0.002189934
