Time (s),X (g),Y (g),Z (g)
0.000000000,-0.005100317,-0.001924559,-0.0004172325
1.001219749,-0.000486955,0.01067815,0.002614319
1.999967575,-0.0002031252,-0.0002661757,0.00117445
3.001187801,0.005075589,-0.09458541,0.004511654
3.999935627,0.01802035,-0.004336808,0.01450491
5.001155376,0.04357499,0.02758319,0.0179109
5.999903202,0.02393082,-0.009928197,-0.001336157
7.001123428,0.02727136,-0.0247082,-0.001980305
7.999871254,0.01143353,-0.005342416,0.004038334
9.001091957,0.004901968,-0.005202156,0.0008602142
9.999839783,0.0001524016,-0.002037946,0.004566312
11.001059532,0.02055307,0.00498822,0.01048875
11.999807358,0.02935501,0.006871767,0.003613174
13.001028061,0.01463488,-0.004405081,-0.0134207
13.999775887,0.01254918,-0.005040416,-0.004089236
15.000996590,0.008452721,-0.006291591,0.001730025
15.999745369,0.006000608,-0.00257482,-0.0008069873
17.000965595,-0.0009984002,-0.001884222,-0.001853883
17.999714375,0.01530391,-0.01597185,-0.008087277
19.000935555,0.02086242,0.01206383,0.005979538
19.999684334,0.01979145,0.0128024,-0.02016646
21.000905514,0.01208246,-0.01270901,-0.001217723
21.999654770,0.005319461,-0.005919136,0.0004290938
23.000876427,0.004871368,-0.004726063,-0.001734674
23.999625683,0.003742389,-0.0002890602,0.001086295
25.000847816,0.02295946,-0.03092468,-0.02053225
25.999597549,0.03095698,0.006006368,0.008104324
27.000819683,0.02859706,0.007343944,-9.995699E-05
27.999569416,0.02097232,-0.01103158,0.001842916
29.000792027,0.004629649,-0.005900014,-0.003776073
29.999542236,0.003069468,-0.003015056,-0.003047884
31.000764847,0.002246998,0.001397084,0.003578722
31.999515057,0.005952604,-0.05256838,-0.002840161
33.000737667,0.02165041,0.003799845,0.003168941
33.999488354,0.030893,0.01347009,0.002358973
35.000710964,0.005220056,0.01421788,-0.006489456
35.999461651,0.007626437,-0.005932365,0.00105083
37.000684738,0.00374227,0.0005325601,-0.002022445
37.999435425,-0.004040137,-0.0003933348,0.002610803
39.000658512,-0.001372561,0.001549218,-0.009451032
39.999410152,0.02771626,0.007905029,0.007213295
41.000633240,0.02606767,0.004851522,-0.004624248
41.999384403,0.01291468,0.02375007,-0.004982293
43.000607491,0.009792939,-0.008330703,-2.604723E-05
43.999359608,0.002413191,-0.006918341,-0.005570412
45.000583649,0.002012983,-0.003401376,-0.000443399
45.999334812,0.0002095997,-0.0005047098,-0.0028705
47.000559330,0.01999049,0.00302162,0.004003286
47.999311447,0.03306643,0.007059097,0.004949629
49.000535011,0.01784487,-0.007885275,0.003134787
49.999287605,0.01910481,-0.004629688,0.003025115
51.000513077,0.007769078,0.0005707592,-0.008186698
51.999265671,0.003475063,-0.003356282,0.006354749
53.000490665,0.001693338,-0.003632821,-0.004294515
53.999244213,0.01341859,-0.0003181994,0.003207862
55.000469208,0.02429202,0.01088851,-0.002572417
55.999222755,0.02150638,-0.00294953,0.0114916
57.000448704,0.01108615,-0.007255511,0.001286924
57.999201775,0.01052803,-0.005905639,0.006108522
59.000427723,0.0009807423,-0.003603097,-0.0002518892
59.999181747,0.002129637,0.003115784,0.003580511
61.000408173,0.005476452,-0.02313161,-0.006429434
61.999162197,0.03186005,-0.001596659,-0.003074348
63.000388145,0.02741886,0.02512647,0.009712815
63.999142647,0.01318862,-0.005531877,-0.001906812
65.000368595,0.007584497,-0.008906661,0.0008242726
65.999123096,0.004180446,-0.002248008,0.003566742
67.000349522,-0.00257539,0.0001598112,0.001108944
67.999104023,-0.003596507,-0.06693475,-0.00507319
69.000330925,0.02484226,0.004532263,-0.002714932
69.999085903,0.02292518,-0.003542297,0.001935244
71.000312805,0.01294899,-0.006280975,0.001449049
71.999067783,0.01010836,-0.002808426,0.0009132624
73.000295162,0.0009244457,-0.007308647,-0.0013116
73.999050617,0.002916291,-0.0005730242,0.003871679
75.000278473,0.007589206,-0.0606676,-0.003156543
75.999033451,0.02757865,0.006282449,0.002555966
77.000261307,0.02457101,-0.0111547,0.006085753
77.999017239,0.0132233,-0.009595871,-0.0005047321
79.000245094,0.005876765,-0.007056423,-8.326769E-05
79.999001980,0.006444894,-0.003557436,0.002613485
81.000230312,0.002755672,-0.006696913,-0.00572902
81.998987198,0.008102611,-0.08561467,0.02025223
83.000216484,0.02014514,0.006181318,0.002692223
83.998972893,0.0273995,-0.01699094,-0.00494808
85.000202179,0.0131283,-0.008129852,0.002903223
85.998959541,0.009220645,-0.007473091,0.002861261
87.000188828,0.00188262,-0.008695178,-0.003170073
87.998946667,0.001765616,0.0002081357,0.005904078
89.000175953,0.00493313,-0.06329361,-0.002587914
89.998933792,0.02259276,0.004886076,0.009816647
91.000163078,0.0244502,-0.01640255,0.01272362
91.998920918,0.01730885,0.007175058,0.03332579
93.000150681,0.008820623,-0.007626778,0.002812982
93.998908520,0.003185682,0.002220444,-0.001551867
95.000138760,0.001370162,-0.0006758086,0.009182155
95.998896599,-0.00157433,-6.818026E-05,0.00434339
97.000127316,0.02442025,0.009292174,0.01343703
97.998885155,0.02683845,0.01238954,0.000233829
99.000115871,0.0126247,-0.0002150927,0.004504025
99.998874187,0.009332113,-0.001706421,-0.001870394
101.000103951,0.004016869,-0.003910769,-0.001765847
101.998862743,0.002235316,-0.003370654,-2.157688E-05
103.000093460,-0.0001280308,-0.003796443,-0.006822407
103.998851776,0.02407468,0.003834613,0.003744781
105.000082970,0.03139078,0.01379746,-0.006369293
105.998842239,0.02080486,0.04220341,-0.02988839
107.000073433,0.009400144,-0.005999338,-0.002822161
107.998832703,-0.002021536,-0.005807284,0.001644075
109.000064850,-0.0004986823,-0.006848164,-0.001927018
109.998824120,-0.0006486326,-0.003497649,-0.002914846
111.000055790,0.02925066,0.01432567,0.002087712
111.998816013,0.02802251,0.003755191,0.00255084
113.000048637,0.008309923,0.01217438,0.003014147
113.998808384,0.006496184,-0.003713969,0.0006212592
115.000041008,0.001682743,-0.004062582,0.0007566214
115.998800755,-0.00207343,-0.007732131,0.001464367
117.000033379,-0.001499712,-0.003835499,0.0009779334
117.998794079,0.02242434,0.009388238,0.01212013
119.000026703,0.03133224,0.002450369,0.01970667
