Time (s),X (g),Y (g),Z (g)
0.000000000,0.006026328,-0.002332099,0.002301633
1.001310825,0.01232848,-0.002608038,0.02359164
2.000148773,0.002428651,0.005493701,0.004350781
3.001459122,0.01499111,-0.1349433,-0.01032555
4.000297070,0.03167132,0.01628187,0.005858421
5.001606941,0.03446957,0.004896397,-0.0003253818
6.000444889,0.008137546,-0.004770592,0.001259387
7.001754761,0.006128304,-0.002147149,0.002168536
8.000592709,0.00378371,-0.001724396,-0.007171214
8.999430180,0.005483814,-0.00311739,-0.003564954
10.000740051,0.06945966,-0.005339529,0.01390946
10.999577999,0.0577428,0.04650078,0.009231985
12.000887871,0.01194275,-0.02186011,-0.002624333
12.999724865,0.008523278,-0.01127271,-0.005349398
14.001034737,0.004076235,-0.01024846,-0.0003015399
14.999872208,0.002609901,-0.006274823,-0.0046736
16.001182079,-0.002042323,0.002510477,0.001649559
17.000019550,0.0546164,-0.0133921,-0.009553313
18.001328468,0.07446816,0.009628672,0.03112042
19.000165939,0.002294265,-0.01604744,0.01575601
20.001475811,0.005291171,-0.01500151,-0.002697647
21.000312328,-0.02708389,-0.01110913,-0.02857333
22.001622200,0.005224697,-0.007235974,0.008426368
23.000458717,-0.005436979,-0.00432808,-0.004984915
23.999296188,0.01313484,-0.07739329,0.07648498
25.000605583,0.08764673,0.006088607,0.0283221
25.999442101,0.02273549,-0.02931546,0.003068626
27.000751019,0.01332105,-0.03039298,-0.004676461
27.999588490,0.007195428,-0.01583713,0.004215717
29.000897884,0.004012331,-0.01269852,-0.001627564
29.999734879,0.002871901,-0.005594295,-0.008282006
31.001043320,-0.001387499,-0.002629448,-0.003001153
31.999880791,0.07665597,0.01001097,-0.01515251
33.001189232,0.06901927,0.1184252,0.008214831
34.000025749,0.0263577,-0.02467486,0.01720482
35.001335144,0.006290443,-0.02302876,-0.0008229613
36.000171661,0.00309141,-0.009389577,-0.00274843
37.001480579,-0.0005321652,-0.009725131,0.003808677
38.000317097,0.006530225,-0.003756575,0.002362132
38.999152660,0.02427876,-0.1068912,-0.006624281
40.000462055,0.08113931,-0.004190486,0.008139014
40.999298096,0.01776875,-0.02241994,0.0005095601
42.000606537,0.009163991,-0.01535341,0.004009187
42.999443054,0.009346813,-0.01218899,-0.002061665
44.000751972,0.0006545112,-0.007033914,0.002177358
44.999587536,0.001979902,-0.004607685,-0.005070567
46.000896454,0.002536379,-0.00492974,-0.0003739595
46.999732018,0.07906689,0.007841259,-0.00121671
48.001040936,0.05808346,0.03382415,-0.005718946
48.999876499,0.006720997,-0.0208645,0.00178659
50.001185417,0.01054859,-0.02402187,-0.004019737
51.000020981,0.002439156,-0.01136361,-0.003068864
52.001328945,0.005471356,-0.008873139,0.002061188
53.000164986,-0.002327241,-0.002038106,-0.003113747
53.999000072,0.01944435,-0.1187997,-0.01102036
55.000308037,0.06853214,0.009086251,0.02526414
55.999144077,0.01960362,-0.0211485,-0.004665971
57.000452042,0.01019904,-0.01310066,-0.001159787
57.999287128,0.004618354,-0.01684472,0.0003179908
59.000595093,0.004006453,-0.006710365,-0.003028393
59.999431133,0.002521537,-0.009109639,-0.0003247261
61.000738144,0.003930286,-0.006534595,0.001129627
61.999574184,0.07883276,-0.007294066,0.01719517
63.000881672,0.06128211,0.01499362,-0.01787025
63.999717236,0.007696964,-0.01421692,0.002125382
65.001024723,0.006109692,-0.02648316,-0.002406478
65.999859810,0.002377354,-0.01303163,0.0004560947
66.998695374,0.005726568,-0.004465867,-0.0009787679
68.000002384,0.003037781,-0.003305428,0.004223466
68.998836994,0.01980139,-0.06913514,0.01690447
70.000144958,0.1117106,0.01208344,-0.02005571
70.998979568,0.02367046,-0.01509156,-0.003920615
72.000286579,0.01097206,-0.01975355,-0.00732553
72.999121189,0.004512556,-0.009086208,0.002552271
74.000428677,0.004468448,-0.009820946,0.0008929968
74.999263287,0.0009555444,-0.00772595,-0.002499759
76.000570297,0.003400132,-0.001092613,0.0004224181
76.999404907,0.09031377,0.00836812,-0.002725422
78.000712395,0.03103315,-0.02987161,-0.02022874
78.999547005,0.004713044,-0.01138088,0.004211009
80.000853539,0.005284034,-0.0166196,0.003623724
80.999688148,0.00291118,-0.008763485,0.001162291
82.000994682,0.0009693727,-0.008307554,-0.002310932
82.999829292,0.00331986,-0.001069073,-0.002719045
83.998663902,0.0626985,-0.0471532,0.01113445
84.999970436,0.09923322,-0.003349304,0.01223266
85.998804092,0.003254876,-0.02318225,0.005078912
87.000110626,0.01218357,-0.01793602,-0.00440222
87.998944759,0.004883729,-0.01518735,-0.003711402
89.000251293,0.00546477,-0.007496271,-0.003690481
89.999085903,0.001990005,-0.003192004,-0.002262175
91.000391960,0.01585039,-0.04469355,-0.005569816
91.999226570,0.1022006,0.01168634,-0.001996338
93.000532150,0.02262162,-0.02316961,0.01090282
93.999366283,0.01156773,0.01520266,-0.001347721
95.000672817,0.01132946,-0.01498012,-0.002857268
95.999505997,0.01030543,-0.01004698,0.001771867
97.000812531,0.004777618,-0.005900607,-0.000567019
97.999645710,-3.985316E-05,-0.002781037,-0.001006007
98.998479843,0.08032805,-0.018311,0.0168978
99.999785900,0.06444433,0.02716806,0.00359869
100.998619080,0.008413762,-0.02056505,-0.009459317
101.999925137,0.007222652,-0.02084351,-0.00612551
102.998758316,0.004149318,-0.01303507,0.003382802
104.000063896,0.001805827,-0.01133325,-0.002425671
104.998897552,0.001819439,-0.001157779,-0.001357496
106.000202656,0.05420747,-0.04261633,-0.001126289
106.999035835,0.06860501,0.006050624,0.009116709
108.000340939,0.02724776,-0.02336767,0.004208922
108.999174595,0.01336092,-0.02020177,0.006238878
110.000479698,0.006606363,-0.01414454,-0.0005895495
110.999312878,0.004236884,-0.007892519,0.00366652
112.000617981,0.001432016,-0.005924158,-0.00257051
112.999450684,0.01285296,-0.0315674,-0.01703733
113.998283386,0.087897,0.00481879,0.01812708
114.999588013,0.01548637,-0.007952575,-0.01120132
115.998420238,0.002397381,-0.02581854,0.001690388
116.999725819,0.002862811,-0.01186632,-0.0008369088
117.998558521,0.0007035583,-0.01186775,-0.006286442
118.999862671,0.001177825,-0.005527966,0.001770914
119.998695374,0.001563564,0.001252379,-0.0004427433
121.000000000,0.0878247,-0.0255396,0.007246435
121.998831749,0.06889179,0.01456427,0.02997655
123.000136375,0.0193796,-0.02601417,0.01452279
123.998968601,0.008642562,-0.01908777,-0.001051068
125.000273228,0.005375996,-0.01715671,-0.008395255
125.999104977,0.001725562,-0.00551204,-0.006904602
127.000408649,-0.002789572,-0.008589532,-0.0002811551
127.999240875,0.0141777,-0.1062516,-0.02399975
128.998072624,0.1100354,0.01429556,0.02177352
129.999376774,0.01960482,-0.009780589,0.00647074
130.998208046,0.01060239,-0.02733516,-0.00146848
131.999511719,0.006804913,-0.01234754,-0.004393637
132.998342991,0.007922798,-0.004598357,-0.007269144
133.999647141,0.003843598,-0.008433893,-0.001659572
134.998478413,0.0007108748,0.001644164,0.000882864
135.999782085,0.09700781,-0.002460212,0.02171421
136.998613358,0.03883751,0.01133726,0.001056075
137.999916553,0.01751566,-0.01715723,-0.009333313
138.998747826,0.008443318,-0.01915031,-0.004505932
140.000051022,-0.001038164,-0.0069503,0.00270164
140.998881817,0.001816519,-0.004509263,0.0002456903
142.000185013,-0.0003729761,-0.000170324,-0.009275258
142.999015331,0.05070761,-0.04674756,0.01035464
144.000318527,0.09168306,-0.0025157,0.01521623
144.999149323,0.01949967,-0.01991181,0.003741562
145.997980118,0.005684085,-0.03303281,-0.006389916
146.999282360,0.005006023,-0.010074,-0.0005375147
147.998113155,0.003720745,-0.005134568,-0.002021015
148.999416351,1.760572E-05,-0.006221473,-0.001145422
149.998246193,-0.000995107,-0.00116783,0.0003344417
150.999548912,0.001245596,-0.000592608,0.001720488
151.998379230,0.008326232,-0.01426289,-0.003484726
152.999681950,0.0685406,0.0151884,-0.05284023
153.998511791,-0.1307701,0.06076965,-0.4191979
154.999814510,-0.001810782,0.01308789,-0.002507508
155.998644352,-0.004726857,-3.930181E-06,-0.009874344
156.999947071,-0.01097324,0.004502118,-0.01852232
157.998776913,-0.004274309,-0.01177751,-0.0003538728
159.000078678,-0.003100879,-0.002917007,-0.005982757
159.998908997,-0.00410787,0.005134176,-0.006334901
160.997738838,-0.0003031716,0.001161661,-0.005979002
