Time (s),X (g),Y (g),Z (g)
0.000000000,-0.0007842816,0.001702843,-0.002454758
0.998852253,-0.003106063,-0.001621403,-0.006330967
2.000176430,0.0007342231,0.003488803,-4.118681E-05
2.999029160,0.004292812,0.02231773,-0.0006811023
4.000353813,0.00551062,-0.002730191,0.001585543
4.999205589,0.03024261,-0.01231273,-0.007278919
6.000530243,0.01135056,0.001271935,0.002112508
6.999382019,0.009412287,-0.005638611,-0.00994879
8.000706673,0.008643069,-0.003060641,-0.008906841
8.999558926,0.001997605,-0.00268127,0.002626359
10.000883102,0.006779972,0.003852611,-0.002021372
10.999735355,0.0004955679,-0.0002115779,-0.005399227
11.998587131,-0.003179235,-0.002550567,-0.0006403923
12.999911785,0.0004150532,0.002497753,-0.004373372
13.998763561,0.000250658,0.004426546,0.0009211898
15.000088215,0.004639015,-0.00218267,-0.002095461
15.998939991,-0.001418389,0.003147937,-0.003389716
17.000264168,-0.002028299,0.002336647,-0.004832745
17.999115944,-0.000840826,-0.007456396,0.0005819798
19.000440598,0.01981863,-0.01412095,-0.0006027222
19.999292374,0.02709399,-0.02171816,0.002068341
21.000616550,0.01649265,-0.004120005,6.604195E-05
21.999468327,0.0142168,-0.003027178,0.004904151
23.000792980,0.005012104,-0.001457771,-0.0007147789
23.999644279,0.005311903,-0.002792777,-0.001191795
24.998496056,0.003564004,-0.0009385888,-0.007433176
25.999820709,0.01404795,-0.0165463,-0.003489733
26.998672485,0.01533584,-0.0167912,-0.002552211
27.999996662,0.01316066,-0.003567211,-0.007543981
28.998848438,0.009859313,-0.002020622,-0.002208471
30.000173092,0.004902264,0.001085507,-0.005424619
30.999024868,0.001048407,0.003034575,-0.0005613565
32.000348568,-0.002620883,-0.01458123,-0.009106457
32.999200821,0.01521484,-0.008312637,0.002401054
34.000525951,0.01875001,-0.01857834,-0.004513621
34.999377251,0.01140735,-0.005399272,0.003410518
35.998229027,0.007032568,-0.00329666,-0.002222002
36.999553680,0.004543675,-0.002811532,-0.004555225
