Time (s),X (g),Y (g),Z (g)
0.000000000,-0.001174545,-0.003380159,-0.00159657
0.998839378,-0.00126498,-0.0003974773,-0.002013028
2.000150204,-0.002396036,0.003415046,-0.01004839
2.998989582,0.005182369,-0.008476192,-0.0007755756
4.000300884,0.004823335,0.003192212,0.004161894
4.999140263,0.01056772,-0.004136521,-0.001304805
6.000452042,0.01192571,0.00358546,-0.0011729
6.999291420,0.01096971,-0.002209309,0.009690642
8.000603199,0.01096689,-0.00967868,0.01574582
8.999442577,0.0146026,-0.009134836,0.02672029
10.000754356,0.01207533,-0.008196086,-0.003810883
10.999594212,0.001155769,-0.00477781,-0.00368768
11.998433590,0.003226368,-0.001131171,0.01356661
12.999745369,0.007952581,-0.01393259,-0.006770134
13.998585224,0.01597022,-0.006599382,-0.001889408
14.999897480,0.01076595,-0.006224627,-0.004241645
15.998737335,0.004095239,-0.004275428,0.004925191
17.000049591,0.006335853,-0.0007169731,0.00263387
17.998889923,-0.000217475,0.0005967785,-0.005394936
19.000201702,0.005191501,-0.001948815,-0.00401932
19.999041557,0.001754083,-0.003560374,0.00694406
21.000354290,0.01100827,-0.005515372,0.000115633
21.999194145,0.009670425,-0.002052594,0.01067197
23.000506878,0.01299156,0.002653543,-0.01313907
23.999347210,0.008439891,-0.008703586,0.009094477
25.000658989,0.01216011,-0.01002851,0.02002829
25.999499798,0.004417032,-0.001837004,-0.007944345
26.998339653,0.002474435,-0.002436295,-0.006993234
27.999652386,0.01447664,-0.003208244,0.02158213
28.998492718,0.01338255,-0.0143096,-0.02018028
29.999805450,0.018556,-0.001481999,0.002494454
30.998645782,0.01804319,-0.007479003,0.0009445548
31.999958515,0.01384277,-0.01054766,-0.007212281
32.998798370,0.00364646,0.003084464,-0.0006549954
34.000111580,0.008737179,0.0001030266,-0.0007059574
34.998952389,0.002499744,0.005395766,-0.003883839
36.000264168,0.001826258,-0.003211362,0.0002624393
36.999104977,0.005365128,-0.002089242,0.006445289
38.000417233,0.006622921,0.001994327,-0.001637042
38.999258041,0.007963467,0.001891326,-0.01073855
39.998097897,0.01156613,-0.007168127,0.0172289
40.999410629,0.01293913,0.00352644,0.003106475
41.998250484,0.01556097,0.002057152,-0.02893227
42.999563217,0.01740444,-0.005235234,4.076958E-05
43.998403549,0.01925798,-0.004236065,-0.02382565
44.999715328,0.02462407,-0.007792419,0.01236767
45.998555183,0.02005239,-0.001121657,-0.005144477
46.999867916,0.01870835,-0.005911227,0.0004969239
47.998707771,0.01635672,-0.01340423,-0.003460467
49.000020504,0.01116945,-0.01242921,-5.859137E-05
49.998860359,0.0074997,-0.004030066,0.004459381
51.000172138,0.003480082,-0.002330676,-0.0007053018
51.999012947,0.0003376193,-0.001980284,-0.004957378
53.000324726,-0.0006568693,0.001684353,0.002296329
53.999164581,0.004949661,-0.006389856,0.004916131
54.998004436,0.007400615,-0.006219957,-0.004198253
55.999316692,0.01405646,-0.008175261,0.01290375
56.998156548,0.008011494,0.00324568,-0.01644999
57.999469280,0.01644168,-0.01079791,-0.003407836
58.998309135,0.01448437,-0.009039167,0.02385503
59.999621391,0.01844004,-0.007186925,0.02196026
60.998461723,0.02169035,-0.003461313,-0.001381218
61.999773502,0.01421663,-0.009774121,-0.02391386
62.998613358,0.005241899,-0.01317966,-0.007222116
63.999926090,0.00957086,0.004202867,-0.01119393
64.998765945,0.01593632,-0.003316751,-0.0003922582
66.000078201,0.008201268,-0.006993715,-0.007090926
66.998918533,0.004323885,-0.002136484,0.000221014
67.997758389,0.005290447,-0.000958357,-0.001640856
68.999070644,0.004230902,-0.001156714,0.002680361
69.997910976,-0.002404436,0.001155566,-0.00680685
70.999223232,0.008097245,-0.0004326515,0.008339226
71.998063087,0.00826466,-0.009247078,-0.0009326339
72.999375820,0.01293508,-0.008109795,1.174212E-05
73.998215675,0.02162466,-0.01497807,0.01940542
74.999527454,0.01285317,-0.009313697,-0.002882004
75.998367786,0.01050462,-0.009323027,0.03533083
76.999679565,0.02216562,-0.0006716792,-0.04000545
77.998519421,0.008622427,-0.006106848,0.003887415
78.999832153,0.01579274,0.001282018,0.01546025
79.998671055,0.003100987,-0.0005174913,0.004028141
80.999983788,0.01030006,-0.007118328,0.005292177
81.998823166,0.01079837,-0.02585305,-0.002711356
82.997663021,0.01059493,-0.0006779656,-0.001699507
83.998974800,0.003094124,-0.0001640022,-0.002573252
84.997814655,0.003263431,-0.001121916,-0.005433381
85.999126911,0.00438031,0.004611021,-0.006263077
86.997966766,0.01091038,-0.005453236,0.004903257
87.999278545,0.0108532,-0.00134792,-0.007939637
88.998117924,0.01395958,-0.009626543,0.000936687
89.999430180,0.010036,-0.000214763,-0.01605231
90.998269558,0.01346888,0.004222114,-0.02123678
91.999581337,0.01409344,-0.003417226,0.02110565
92.998421669,0.01326337,0.003374439,-0.03510433
93.999733448,0.007960717,-0.006370878,0.03826654
94.998573303,0.01269478,-0.007628407,-0.02768284
95.999885082,0.01325995,0.003290117,0.005004644
96.998724937,0.01199722,-0.007570084,-0.001413763
97.997564316,0.01127037,-0.00150007,0.007308006
98.998876095,0.01540507,-0.002016434,0.002043903
99.997716427,0.007519212,0.0001903456,-0.002615094
100.999028206,0.001038071,0.003461618,-0.001532912
101.997868061,0.003033487,0.004150784,-0.001510799
102.999179840,0.002659511,0.002663327,-0.006327093
103.998019218,0.01019804,-0.007159352,0.01153708
104.999330997,0.01432036,-0.01032145,0.001403332
105.998170376,0.01347415,-0.01742178,0.01128519
106.999482155,0.01430108,0.00662812,-0.01498419
107.998322010,0.008880332,-0.01256968,0.03861809
108.999633312,0.01503251,-0.008593652,0.009536386
109.998473167,0.02040366,-0.002835982,-0.02523667
110.997312546,0.008186043,-0.007066354,0.02249473
111.998623848,0.006183127,-0.009462386,-0.004762709
112.997463226,0.005819052,-0.01139002,-0.001934707
113.998775005,0.01071841,0.001992928,-0.0002583265
114.997614384,0.01357411,-0.005096029,-0.002320766
115.998925686,0.01001678,0.0006774645,-0.005019963
116.997764587,0.006440986,0.001867007,-0.007806957
117.999076843,0.001011938,0.0001412891,0.002240241
118.997916222,-0.0006722957,0.000934463,0.001805604
119.999227047,-0.001359489,-0.003209166,0.005990982
120.998066425,0.01010784,0.008650761,-0.005813301
121.999378204,0.01432772,-0.009842949,0.005235791
122.998217583,0.009920171,0.0008967593,-0.01220518
123.999528885,0.01181092,-0.0002049804,-0.02179259
124.998368263,0.01287314,-0.001725972,-0.02087593
125.997207642,0.02029406,0.00462207,-0.03081644
126.998518467,0.0170708,-0.005622011,-0.02861911
127.997357845,0.006798906,-0.006366719,0.01964849
128.998669624,0.009982025,-0.004442882,-0.01327926
129.997509003,0.01256934,-0.002767297,0.009184718
130.998820782,0.01325881,-0.009411251,0.002363503
131.997660160,0.003884336,-0.0320231,-0.003284514
132.998971462,0.01014502,-0.001230754,-0.00553441
133.997810841,0.004900875,-0.003283788,-0.001696825
134.999122620,-0.001537533,-0.000114765,-0.004441142
135.997961998,0.005205709,0.01095372,0.005787313
136.999273777,0.003753422,0.01080209,-0.0062024
137.998113155,0.004124247,0.003372228,-0.003994346
138.999424458,0.01005856,-0.01123129,0.008562088
139.998263359,0.01655219,-0.01054554,0.01570022
140.997102737,0.01234532,-0.007616516,0.002884686
141.998414040,0.0111304,-0.005112348,0.02013087
142.997253418,0.01582214,0.003320538,-0.02986544
143.998564720,0.005847084,-0.00970949,0.03439134
144.997403145,0.01933232,-0.004405381,-0.00902611
145.998714447,0.01922533,0.002273336,0.01021004
146.997553825,0.01259278,-0.001189763,0.004920602
147.998864651,0.01533169,-0.01484569,0.009889245
148.997703552,0.006798158,0.002330652,-0.00115639
149.999014854,0.009133331,-0.0006728396,-0.003104031
150.997853279,0.00522773,0.001826176,-0.002047896
151.999164581,0.004052827,0.001549199,0.0003641844
152.998003006,-0.004298167,-0.001038095,0.006053507
153.996841908,0.006301129,0.004336769,-0.0006269217
154.998153210,0.01074582,-0.003892474,-0.01993608
155.996991634,0.01737503,-0.01068112,0.002805531
156.998301983,0.01288425,-0.004790828,0.00437361
157.997140884,0.01434977,-0.00351442,0.001523912
158.998452187,0.01331056,0.002873475,-0.02604175
159.997290611,0.01087493,-0.008598858,0.01862758
160.998600960,0.00704776,-0.003221853,-0.02422392
161.997439861,0.0200454,-0.003458466,0.01581794
162.998750210,0.00264019,-0.003387982,0.005401611
163.997589111,0.01723186,-0.005646076,-0.006177127
164.998899460,0.0101259,0.004266879,-0.003066003
165.997737885,0.007614448,0.0007426459,-0.005004168
166.999048710,0.003257276,5.699694E-07,-0.008307934
167.997887135,0.002068274,-0.0009846799,-0.001612604
168.996725082,0.005588902,0.001714548,0.006074846
169.998035908,0.002148621,-0.003964914,-0.004582286
170.996873856,0.01355361,-0.01133579,0.009986997
171.998184204,0.009577772,0.001411058,-0.007419407
172.997022152,0.01419222,0.003167288,-0.01123357
173.998332500,0.008373588,-0.002517637,0.008258224
174.997170448,0.00946267,-0.001801131,-0.02086341
175.998480320,0.01630313,-0.000291314,-0.0199132
176.997318268,0.00726651,-0.001711998,-0.02132869
177.998629093,0.008458599,-0.006006347,0.02394605
178.997466087,0.02432932,-0.007011065,-0.01388061
179.998776913,0.01702164,-0.004574893,0.0005317926
180.997613907,0.01097164,0.004124822,-0.006424367
181.998924732,0.004207551,0.0001036469,-0.005969703
182.997762203,0.00563877,0.001995098,-0.002083421
183.996599674,0.003861265,-0.001180563,-0.007362366
184.997910023,0.007552087,0.001281932,0.003677666
185.996747494,0.0009070449,0.001374096,-0.0001226068
186.998057842,0.001773488,0.002584696,-0.007796466
187.996895790,0.00900086,0.003658837,-0.01260966
188.998205662,0.007580535,0.003617253,-0.006884992
189.997043610,0.01392808,-0.001131561,0.001100421
190.998353481,0.007346118,-0.001898851,0.01114368
191.997191429,0.008842239,0.004399657,-0.005930841
192.998501778,0.01936701,-0.008663058,0.03243279
193.997339249,0.01661554,-0.004908552,-0.004726529
194.998649597,0.01008156,0.0008869041,0.01118129
195.997487545,0.01011757,-0.008783836,-0.007636845
196.998797417,0.002453135,-0.002256399,-0.001259327
197.997635365,0.01088843,-0.005644115,-0.001844645
198.996473312,0.01116623,-0.002224507,-0.001750112
199.997783661,0.003952673,-0.005805258,-0.005573869
200.996621609,0.004158229,0.001325632,-0.0001533031
201.997931480,-0.001824973,-0.0007741693,-0.004924655
202.996769428,0.007930571,-0.01010295,0.002913773
203.998080254,-0.001091391,0.005365597,-0.004403055
204.996917248,0.004389763,0.004752178,-0.003503263
205.998228073,0.01302635,0.001313811,-0.0126949
206.997065544,0.01407216,-0.001102649,-0.01418406
207.998375893,0.009521034,-0.003855281,0.001540363
208.997213840,0.008592213,-0.00793332,0.02151942
209.998523712,0.01208836,-0.006006751,0.01724213
210.997361183,0.006933715,-0.003150336,0.02114648
211.996199131,0.01619207,-0.004074002,0.02585739
212.997509003,0.01806474,-0.006718112,-0.01097518
213.996346951,0.01404407,-0.001972893,-0.008470714
214.997656822,0.008657855,-0.00368052,-0.001767218
215.996494770,0.008034412,0.003691845,-0.001582503
216.997804642,0.002930177,0.0009610672,-0.001099527
217.996641636,0.01108228,-0.00127824,-0.004505455
218.997952461,0.004246557,0.00178556,-0.009198487
