Time (s),X (g),Y (g),Z (g)
0.000000000,-0.00428294,0.00122875,-0.004483461
1.001061916,0.0006136782,-0.0002448969,0.0002323389
1.999652863,-0.00385556,-0.001318574,0.003572226
3.000715256,0.000512924,0.0001459084,0.004053533
3.999306679,0.001528796,0.001029264,-0.0007092357
5.000370026,-0.001004282,0.00384688,-0.001120031
6.001432896,0.0001789853,-0.007442404,0.007728994
7.000024796,0.0215537,0.003134955,-0.001477599
8.001089096,0.02552222,0.006160408,0.0002325177
8.999680996,0.0262903,-0.005486686,-0.007811666
10.000745296,0.01494195,-0.005692869,-2.664328E-05
10.999338150,0.01072278,-0.007359281,0.0002439022
12.000403404,-8.89115E-05,-0.0005319826,0.005109072
13.001467705,0.00387888,0.002452463,0.004133761
14.000061512,0.03153405,-0.01814832,0.001929641
15.001126766,0.02635743,0.003298145,0.0002977848
15.999721050,0.009557743,0.02147164,-0.002918005
17.000787258,0.01619964,-0.006851923,0.003276765
17.999382019,0.01036577,-0.003431398,0.003688455
19.000448704,0.006129466,-0.001110863,0.002712011
19.999043941,-0.0002713986,-0.003691684,0.002172947
21.000111103,0.03252555,0.0009872429,0.002536297
22.001178265,0.02274346,-0.0213305,0.0122534
22.999774933,0.00953478,-0.0206316,0.0004801154
24.000843048,0.01209442,-0.004923124,0.005725324
24.999440193,0.006601065,-0.007369086,0.006499171
26.000509262,0.003024761,-0.005657781,-0.0006952882
26.999106407,0.004676081,-0.01056633,-0.008001149
28.000176430,0.03214916,0.01079873,-0.003387094
29.001246929,0.009200163,0.006411333,0.005155504
29.999845505,0.01519129,-0.005041506,0.00348866
31.000916958,0.01023206,-0.006632898,0.005119741
31.999516010,0.008641358,-0.00832893,0.005438745
33.000587940,0.004089598,-0.002745293,-0.002130091
33.999187946,0.002511416,-0.03584921,-0.01839381
35.000260830,0.03146107,0.01706438,0.004852831
35.998861313,0.01999394,-0.01082336,0.001719654
36.999934673,0.01653942,-0.005146887,0.004800975
38.001007557,0.01192196,-0.002184778,0.001810789
38.999609470,0.004822806,-0.002743047,0.003636718
40.000682831,0.008188359,-0.00147038,0.006446064
40.999285221,0.006171517,-0.02195362,-0.004454494
42.000360012,0.03655252,0.01219559,0.002862334
42.998962402,0.01549727,-0.0158749,-0.001211345
44.000037670,0.01481869,-0.01429318,0.006066799
45.001112938,0.004563939,-0.005172573,-0.001048148
45.999717236,0.00607615,-0.00577534,-0.0011639
47.000792980,0.003279187,-0.0004451238,0.0008145571
47.999397755,0.03308033,-0.02006844,0.002420127
49.000473976,0.03505634,-0.002976488,0.01787543
49.999078751,0.01704031,0.03913401,-0.01161528
51.000155926,0.01411605,-0.007050298,-0.009090126
51.998761654,0.007467605,-0.002618771,0.002808869
52.999840260,-0.0006391294,-0.001721881,-0.007247925
54.000918388,0.007095776,-0.0006934106,-0.003973603
54.999525547,0.02797106,0.005387556,-0.002603054
56.000604630,0.02734391,-0.02243478,-0.007883251
56.999212265,0.01358512,-0.01242813,0.000595808
58.000291824,0.01137979,-0.01133072,-0.003030837
58.998899937,0.007725056,-0.004945561,0.005072474
59.999979973,-0.001053553,-0.009184677,0.001608908
60.998588562,0.00250319,-0.01283478,0.00291574
61.999669075,0.04387408,0.008353572,-0.0002129078
63.000750065,0.03692874,-0.008477639,0.008464873
63.999359608,0.01263015,-0.01768487,0.001313984
65.000440121,0.00427673,-0.005961258,0.005635262
65.999050140,0.002098821,-0.002339952,0.001764953
67.000131130,0.002514113,-0.008809932,0.005392671
67.998741150,0.01451736,-0.03070112,0.04563481
68.999822617,0.03695858,0.01552241,0.007703245
70.000904560,0.02509064,-0.01074092,0.007030427
70.999515057,0.01062873,-0.007972531,0.0005440116
72.000597000,0.0106727,-0.008375067,0.00460428
72.999207497,0.008069199,-0.007472053,0.009304404
74.000289917,0.00311086,0.0004273802,-0.001074076
74.998900414,0.003868561,0.0008490682,0.0008020997
75.999983788,-0.001739603,0.0009461902,-0.0006159544
76.998594284,-0.001096711,-0.004550215,-0.002174973
77.999677658,0.001515225,-0.0008074567,0.005043924
79.000761032,4.760176E-05,-0.0007064305,0.006489396
79.999372959,-0.0004963949,-6.159022E-05,0.01032782
81.000456810,-0.0015558,0.002515133,0.001315653
